PM10 AQI Value,Site ID,Year,New Date,Month,City,BLKGRPCE,GEOID,NAMELSAD,ALAND,Total,TotalNotHi,White,Black,Native,Asian,NativePaci,OtherNotHi,Hispanic,ACRES
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375752013,3,234554,2110,805,36,332,0,437,0,0,1305,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375753001,1,273269,1185,685,57,176,0,423,29,0,500,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375753002,2,177191,2222,652,7,129,0,516,0,0,1570,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375754011,1,312306,621,363,126,102,7,126,0,4,258,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375754012,2,129180,332,35,0,11,0,9,0,30,297,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375754013,3,218963,1113,94,88,3,0,0,0,6,1019,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,5,60375762005,5,325130,1329,983,712,166,0,105,0,0,346,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375762003,3,68317,973,530,221,169,0,88,52,0,443,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375764011,1,162464,2233,1001,134,235,0,438,0,388,1232,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375764012,2,161556,3137,716,132,358,0,140,0,172,2421,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375765011,1,168406,1683,510,174,260,0,0,21,110,1173,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375765012,2,122961,1309,887,517,201,0,98,0,131,422,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375758031,1,99677,1650,649,298,235,0,87,0,58,1001,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375758032,2,99911,1354,483,219,90,11,136,0,54,871,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375759011,1,66181,997,455,248,161,0,40,0,12,542,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375759013,3,59145,691,386,117,243,0,26,0,0,305,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,4,60375759014,4,213925,1000,300,169,62,9,44,0,32,700,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375759021,1,165996,1575,1040,593,108,0,176,0,326,535,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375765022,2,84696,1045,909,293,551,0,27,0,46,136,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375766011,1,258414,2856,1946,1514,268,0,37,87,80,910,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375766021,1,246836,1676,1240,831,224,0,135,0,100,436,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375762002,2,103178,831,450,165,187,0,88,0,10,381,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375762001,1,136748,1655,515,263,220,0,32,0,0,1140,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,4,60375754014,4,161000,3052,481,183,197,0,16,0,170,2571,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375754021,1,202217,3478,468,134,157,0,117,0,120,3010,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375754022,2,121588,778,233,45,97,0,83,0,16,545,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375755001,1,1316269,44,13,13,0,0,0,0,0,31,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375758011,1,338172,1761,279,106,120,0,53,0,0,1482,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375758021,1,160137,3197,965,279,187,11,240,123,250,2232,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375758022,2,160804,2487,699,237,368,0,76,0,36,1788,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375727002,2,242877,1345,680,12,229,0,370,0,138,665,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375759023,3,94468,1547,840,426,294,0,102,0,29,707,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,3,60375729003,3,202895,1128,809,68,204,0,475,0,124,319,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60375730041,1,102408,962,469,64,356,0,35,0,28,493,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,4,60375730044,4,103033,1426,320,36,151,0,112,0,42,1106,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375763022,2,73838,1198,476,209,59,0,23,0,370,722,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,2,60375759022,2,90051,2216,1443,788,434,0,137,0,168,773,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60379800141,1,6478839,0,0,0,0,0,0,0,0,0,313401.907
54,06-037-4004,2015,2015-12-08,December,Long Beach,1,60379800331,1,12659821,12,12,0,0,12,0,0,0,0,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375766012,2,86659,697,576,371,205,0,0,0,0,121,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375765021,1,162110,2609,1335,664,353,71,153,0,188,1274,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375762004,4,63287,705,375,196,63,0,69,0,94,330,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375765023,3,60809,1014,719,417,144,36,122,0,0,295,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375758012,2,46337,634,183,83,55,0,43,0,4,451,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375729002,2,206371,2505,469,112,101,0,73,162,42,2036,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,0,60375766020,0,0,0,0,0,0,0,0,0,0,0,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375753003,3,197606,1644,313,54,128,0,131,0,0,1331,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375763021,1,87621,1250,619,45,117,0,457,0,0,631,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375760011,1,564615,1982,1848,738,52,0,964,47,94,134,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375763011,1,140244,887,272,86,112,16,35,0,46,615,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375763012,2,123275,983,595,211,146,0,169,9,120,388,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375760012,2,1125958,2785,2345,1145,599,0,530,0,142,440,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60372947011,1,269587,662,73,28,45,0,0,0,0,589,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375730031,1,401152,1854,999,438,173,79,264,0,90,855,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375760013,3,78972,689,470,276,78,0,95,0,42,219,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375763013,3,122705,1350,698,177,326,0,109,0,172,652,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375763023,3,162251,2447,1299,243,159,0,850,0,73,1148,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375730042,2,102544,1507,731,39,296,0,396,0,0,776,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375763014,4,162310,783,417,45,145,0,180,18,50,366,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375766013,3,85179,1126,672,381,183,0,47,0,122,454,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375759012,2,78360,874,469,154,181,0,62,0,144,405,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375730022,2,162448,2160,597,79,297,0,185,0,72,1563,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375727001,1,273343,918,479,122,193,0,121,24,38,439,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375727004,4,243116,1885,1297,131,86,0,820,249,11,588,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375728001,1,1074786,1024,827,184,414,15,57,7,300,197,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375729001,1,288481,2054,512,36,199,1,260,0,17,1542,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375752013,3,234554,2110,805,36,332,0,437,0,0,1305,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375753001,1,273269,1185,685,57,176,0,423,29,0,500,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375753002,2,177191,2222,652,7,129,0,516,0,0,1570,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375754011,1,312306,621,363,126,102,7,126,0,4,258,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375754012,2,129180,332,35,0,11,0,9,0,30,297,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375754013,3,218963,1113,94,88,3,0,0,0,6,1019,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,5,60375762005,5,325130,1329,983,712,166,0,105,0,0,346,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375762003,3,68317,973,530,221,169,0,88,52,0,443,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375764011,1,162464,2233,1001,134,235,0,438,0,388,1232,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375764012,2,161556,3137,716,132,358,0,140,0,172,2421,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375765011,1,168406,1683,510,174,260,0,0,21,110,1173,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375765012,2,122961,1309,887,517,201,0,98,0,131,422,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375758031,1,99677,1650,649,298,235,0,87,0,58,1001,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375758032,2,99911,1354,483,219,90,11,136,0,54,871,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375759011,1,66181,997,455,248,161,0,40,0,12,542,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375759013,3,59145,691,386,117,243,0,26,0,0,305,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375759014,4,213925,1000,300,169,62,9,44,0,32,700,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375759021,1,165996,1575,1040,593,108,0,176,0,326,535,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375765022,2,84696,1045,909,293,551,0,27,0,46,136,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375766011,1,258414,2856,1946,1514,268,0,37,87,80,910,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375766021,1,246836,1676,1240,831,224,0,135,0,100,436,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375762002,2,103178,831,450,165,187,0,88,0,10,381,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375762001,1,136748,1655,515,263,220,0,32,0,0,1140,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375754014,4,161000,3052,481,183,197,0,16,0,170,2571,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375754021,1,202217,3478,468,134,157,0,117,0,120,3010,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375754022,2,121588,778,233,45,97,0,83,0,16,545,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375755001,1,1316269,44,13,13,0,0,0,0,0,31,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375758011,1,338172,1761,279,106,120,0,53,0,0,1482,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375758021,1,160137,3197,965,279,187,11,240,123,250,2232,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375758022,2,160804,2487,699,237,368,0,76,0,36,1788,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375727002,2,242877,1345,680,12,229,0,370,0,138,665,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375759023,3,94468,1547,840,426,294,0,102,0,29,707,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,3,60375729003,3,202895,1128,809,68,204,0,475,0,124,319,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60375730041,1,102408,962,469,64,356,0,35,0,28,493,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,4,60375730044,4,103033,1426,320,36,151,0,112,0,42,1106,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375763022,2,73838,1198,476,209,59,0,23,0,370,722,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,2,60375759022,2,90051,2216,1443,788,434,0,137,0,168,773,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60379800141,1,6478839,0,0,0,0,0,0,0,0,0,313401.907
16,06-037-4006,2015,2015-12-14,December,Long Beach,1,60379800331,1,12659821,12,12,0,0,12,0,0,0,0,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372283102,2,180675,1435,71,6,42,0,0,0,23,1364,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372217101,1,195178,1470,343,85,0,0,219,0,78,1127,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372260022,2,489795,345,192,23,155,0,1,0,26,153,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372247002,2,235489,2771,2245,1143,117,0,875,4,209,526,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372260011,1,384122,1625,92,0,92,0,0,0,0,1533,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372260012,2,650644,818,99,5,94,0,0,0,0,719,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372222001,1,254487,2245,847,119,500,0,139,0,116,1398,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372243102,2,68731,988,113,13,7,14,63,0,32,875,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,4,60372267004,4,181540,1149,37,0,0,0,37,0,0,1112,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372218201,1,74157,656,438,213,50,0,168,0,14,218,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372218102,2,121840,1371,1141,363,69,0,692,9,16,230,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372267002,2,186990,1903,102,0,84,0,9,0,18,1801,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372098202,2,88864,1076,114,12,5,0,80,11,12,962,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372063002,2,46426,2194,1671,445,1161,18,9,0,76,523,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372071031,1,43546,734,691,53,16,0,622,0,0,43,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372075011,1,134327,2249,1852,694,170,0,876,0,224,397,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372311003,3,129064,1116,251,19,232,0,0,0,0,865,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60371992011,1,104434,1568,494,11,0,0,426,0,57,1074,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372216011,1,206325,1552,290,58,217,0,6,0,9,1262,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371992012,2,290758,2602,905,34,0,0,871,0,0,1697,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372060321,1,352512,882,323,192,46,29,56,0,0,559,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372091031,1,124015,3581,243,45,115,0,62,21,0,3338,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372093001,1,151450,2200,256,31,164,0,61,0,0,1944,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372216022,2,147893,682,150,39,42,0,69,0,0,532,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372216023,3,97426,830,53,8,0,0,45,0,0,777,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372060311,1,1114292,2760,2570,980,109,11,1333,21,232,190,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372071011,1,300182,3966,3188,543,298,0,2282,0,130,778,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372071021,1,415045,2573,2261,141,270,58,1792,0,0,312,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372073012,2,404951,4023,3273,1712,755,0,475,0,582,750,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372244101,1,246890,1502,977,402,47,0,443,10,146,525,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372284103,3,143994,1767,26,6,20,0,0,0,0,1741,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372267003,3,189118,1956,0,0,0,0,0,0,0,1956,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60371998003,3,166818,1063,314,0,0,0,314,0,0,749,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372270102,2,334758,1530,0,0,0,0,0,0,0,1530,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372077101,1,1101206,4041,3399,1595,254,0,1479,0,142,642,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372093002,2,154865,2483,1149,540,139,17,381,0,144,1334,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372098201,1,90243,2262,257,24,37,0,182,0,14,2005,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372100101,1,125395,1244,193,14,7,0,172,0,0,1051,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372100102,2,190305,1171,96,0,10,0,86,0,0,1075,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372100103,3,93275,1296,316,53,47,0,216,0,0,980,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372060101,1,1113082,2207,1356,280,7,0,1028,0,82,851,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372060102,2,305056,1379,198,0,89,0,109,0,0,1181,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372060201,1,843243,8116,4672,1540,2637,36,196,60,340,3444,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372062002,2,477106,2890,2311,355,420,0,1453,0,166,579,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372063001,1,434789,1838,1437,304,1027,46,10,0,100,401,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372062001,1,101634,714,501,115,284,3,23,0,152,213,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372283101,1,169213,902,40,0,40,0,0,0,0,862,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371977002,2,142630,1051,850,117,55,68,600,0,20,201,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60371977003,3,286072,1582,1127,297,110,0,661,9,100,455,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60371990001,1,247610,1326,169,23,0,0,146,0,0,1157,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371990002,2,1003490,1874,670,168,8,0,466,0,56,1204,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60371990003,3,249852,2291,1012,160,12,0,716,0,248,1279,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372074001,1,862957,1065,414,170,158,0,55,4,54,651,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372079002,2,276472,3716,2820,995,191,0,1560,0,148,896,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372080001,1,649920,3063,1574,316,172,0,1018,0,91,1489,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371993002,2,736806,2185,763,366,30,15,336,16,0,1422,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60371994001,1,182287,941,285,48,0,0,187,16,68,656,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371994002,2,215723,1829,452,67,48,0,337,0,0,1377,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372091022,2,221621,2270,891,177,153,0,503,0,116,1379,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372092001,1,411199,4083,2693,1011,257,0,1059,111,510,1390,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60371994003,3,271960,1688,371,88,24,0,241,0,36,1317,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60371997001,1,565161,1584,680,408,0,0,245,16,22,904,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60371997002,2,371955,1601,275,66,40,0,169,0,0,1326,313401.907
